,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
278,3.155,0.26854182024548906,0.5177730177266175,-3.219646771412954e-17,0.10361405048396437,0.4484067056385883,0.268541820245489,0.06269562627914263,flu1,sub-A00060603
279,3.865,0.25676891867130497,0.5185109744774848,-4.884981308350689e-17,0.09563330284449256,0.44302618015857204,0.2567689186713048,0.06118995457887649,flu1,sub-A00060664
280,2.905,0.2466183237238728,0.5896944522208387,-1.484923295436147e-17,0.08933954403871444,0.4522810440872981,0.2466183237238728,0.061695731002182216,flu1,sub-A00060846
281,2.815,0.32673314184903746,0.5510746582635566,-6.272760089132134e-17,0.10251989356993924,0.5192515975573653,0.32673314184903735,0.070711287857974,flu1,sub-A00061413
282,3.48,0.31387778944839295,0.5574692574465399,7.771561172376097e-18,0.10217524036578868,0.44577149106397673,0.31387778944839284,0.07626816218147925,flu1,sub-A00061714
283,2.755,0.24796256094688698,0.6026367781573188,8.104628079763643e-17,0.10162975685501519,0.3506031107765124,0.24796256094688698,0.0782828655962753,flu1,sub-A00061749
284,1.875,0.31131106133273795,0.5456814932527881,1.7208456881689926e-17,0.12224171617324531,0.5288942042368978,0.31131106133273784,0.0723675783794729,flu1,sub-A00062081
285,2.815,0.27642316679118983,0.5844662001067846,-1.6653345369377347e-17,0.11536510128383112,0.5285274655481202,0.27642316679118983,0.06040688878514958,flu1,sub-A00062085
286,2.95,0.3693662261274771,0.5634148037079494,-1.251776460264864e-16,0.10794350423705086,0.44088871869070434,0.3693662261274769,0.10035637706438455,flu1,sub-A00062369
287,3.08,0.3187921372399436,0.48417088422048005,-8.326672684688674e-18,0.1048620738037462,0.5424133864652986,0.31879213723994343,0.06562232624758128,flu1,sub-A00062809
288,2.54,0.3220638342265631,0.5559416304766266,-6.938893903907228e-17,0.10354425406509714,0.5121615064752398,0.3220638342265631,0.06948986768235813,flu1,sub-A00063003
289,2.92,0.29708705574599237,0.5093054494609968,-1.1379786002407854e-17,0.10391763348574944,0.5113280117652352,0.2970870557459923,0.0641692917004003,flu1,sub-A00063006
290,3.28,0.26415713528895335,0.5626683995474181,-3.83026943495679e-17,0.10146847965294457,0.46066394688379897,0.26415713528895324,0.059727758494903097,flu1,sub-A00063329
291,3.95,0.28191376309184796,0.5439124069576116,3.9412917374193055e-17,0.09339192343470844,0.48280517021195435,0.2819137630918479,0.066502574350142,flu1,sub-A00064418
292,4.18,0.299129174098058,0.5340662977375935,5.0515147620444624e-17,0.10604243543164113,0.44784242437948546,0.29912917409805806,0.07068043843435881,flu1,sub-A00064503
293,3.165,0.2739728172078042,0.5948889151103296,5.329070518200751e-17,0.09822755011389406,0.43685087161274255,0.2739728172078041,0.06558434924737892,flu1,sub-A00064505
294,3.535,0.29319093009254316,0.5014297432778416,3.8857805861880476e-17,0.09650934887866092,0.5200880629006918,0.29319093009254327,0.06273002866524548,flu1,sub-A00064507
295,2.915,0.30216688681476206,0.5855916499107834,2.2759572004815708e-17,0.10857548471830729,0.46469741352249827,0.30216688681476195,0.06900828573946377,flu1,sub-A00064597
296,2.775,0.3250851511796551,0.5214658780330312,-6.661338147750939e-18,0.1097549010871006,0.406395876503832,0.32508515117965525,0.09014314277986785,flu1,sub-A00065250
297,2.12,0.28679772679879956,0.5504718091910344,8.1601392309949e-17,0.095520920478176,0.46989932765713144,0.2867977267987996,0.06547735919679828,flu1,sub-A00065261
298,3.895,0.24873653908084908,0.5895348897184413,-4.746203430272544e-17,0.0939649376537206,0.4347321599993278,0.2487365390808491,0.0642718739897462,flu1,sub-A00065792
299,3.095,0.30157356699171606,0.5627755561473415,3.1086244689504386e-17,0.09272695627595227,0.4709933335393992,0.30157356699171606,0.07081259239109318,flu1,sub-A00065802
300,4.01,0.3073505667363427,0.6092476047359401,-3.663735981263017e-17,0.09756030974315609,0.4575557284768068,0.3073505667363428,0.07261010851317913,flu1,sub-A00065941
301,3.155,0.2800095574222811,0.5724487380818172,7.993605777301127e-17,0.09477072530977486,0.4598861302865429,0.28000955742228106,0.0625747878699746,flu1,sub-A00065975
302,4.87,0.3553218488971156,0.505780791433567,8.215650382226158e-17,0.11065637206634028,0.5058482778843116,0.3553218488971154,0.07473547755997983,flu1,sub-A00065978
303,3.03,0.30440318897310575,0.5679847795466868,-6.439293542825907e-17,0.10180816526324636,0.4874035451103281,0.3044031889731058,0.07229033867243546,flu1,sub-A00065992
